filepath_video,filepath_audio,speaker_id
data/processed/attempt2_standardized_subset/id07164/Te5fOh-iL28/00223_video.mp4,data/processed/attempt2_standardized_subset/id07164/Te5fOh-iL28/00223_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/Te5fOh-iL28/00228_video.mp4,data/processed/attempt2_standardized_subset/id07164/Te5fOh-iL28/00228_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/Te5fOh-iL28/00225_video.mp4,data/processed/attempt2_standardized_subset/id07164/Te5fOh-iL28/00225_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/LBMluWgN5Bc/00176_video.mp4,data/processed/attempt2_standardized_subset/id07164/LBMluWgN5Bc/00176_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/IdrNmRshns4/00138_video.mp4,data/processed/attempt2_standardized_subset/id07164/IdrNmRshns4/00138_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/IdrNmRshns4/00139_video.mp4,data/processed/attempt2_standardized_subset/id07164/IdrNmRshns4/00139_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/IdrNmRshns4/00137_video.mp4,data/processed/attempt2_standardized_subset/id07164/IdrNmRshns4/00137_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/IdrNmRshns4/00140_video.mp4,data/processed/attempt2_standardized_subset/id07164/IdrNmRshns4/00140_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/IdrNmRshns4/00136_video.mp4,data/processed/attempt2_standardized_subset/id07164/IdrNmRshns4/00136_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/IdrNmRshns4/00141_video.mp4,data/processed/attempt2_standardized_subset/id07164/IdrNmRshns4/00141_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/kqQYJdTixwU/00330_video.mp4,data/processed/attempt2_standardized_subset/id07164/kqQYJdTixwU/00330_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/kqQYJdTixwU/00329_video.mp4,data/processed/attempt2_standardized_subset/id07164/kqQYJdTixwU/00329_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/kqQYJdTixwU/00336_video.mp4,data/processed/attempt2_standardized_subset/id07164/kqQYJdTixwU/00336_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/kqQYJdTixwU/00331_video.mp4,data/processed/attempt2_standardized_subset/id07164/kqQYJdTixwU/00331_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/kqQYJdTixwU/00328_video.mp4,data/processed/attempt2_standardized_subset/id07164/kqQYJdTixwU/00328_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/kqQYJdTixwU/00332_video.mp4,data/processed/attempt2_standardized_subset/id07164/kqQYJdTixwU/00332_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/kqQYJdTixwU/00334_video.mp4,data/processed/attempt2_standardized_subset/id07164/kqQYJdTixwU/00334_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/kqQYJdTixwU/00327_video.mp4,data/processed/attempt2_standardized_subset/id07164/kqQYJdTixwU/00327_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/kqQYJdTixwU/00333_video.mp4,data/processed/attempt2_standardized_subset/id07164/kqQYJdTixwU/00333_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/kqQYJdTixwU/00335_video.mp4,data/processed/attempt2_standardized_subset/id07164/kqQYJdTixwU/00335_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/6VWA0qpPjBY/00010_video.mp4,data/processed/attempt2_standardized_subset/id07164/6VWA0qpPjBY/00010_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/6VWA0qpPjBY/00011_video.mp4,data/processed/attempt2_standardized_subset/id07164/6VWA0qpPjBY/00011_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/6VWA0qpPjBY/00014_video.mp4,data/processed/attempt2_standardized_subset/id07164/6VWA0qpPjBY/00014_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/6VWA0qpPjBY/00012_video.mp4,data/processed/attempt2_standardized_subset/id07164/6VWA0qpPjBY/00012_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/6VWA0qpPjBY/00013_video.mp4,data/processed/attempt2_standardized_subset/id07164/6VWA0qpPjBY/00013_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/gIs0l93QcaE/00325_video.mp4,data/processed/attempt2_standardized_subset/id07164/gIs0l93QcaE/00325_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/gIs0l93QcaE/00323_video.mp4,data/processed/attempt2_standardized_subset/id07164/gIs0l93QcaE/00323_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/gIs0l93QcaE/00326_video.mp4,data/processed/attempt2_standardized_subset/id07164/gIs0l93QcaE/00326_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/gIs0l93QcaE/00318_video.mp4,data/processed/attempt2_standardized_subset/id07164/gIs0l93QcaE/00318_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/u9U9d5Shs5w/00442_video.mp4,data/processed/attempt2_standardized_subset/id07164/u9U9d5Shs5w/00442_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/u9U9d5Shs5w/00444_video.mp4,data/processed/attempt2_standardized_subset/id07164/u9U9d5Shs5w/00444_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/u9U9d5Shs5w/00439_video.mp4,data/processed/attempt2_standardized_subset/id07164/u9U9d5Shs5w/00439_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/u9U9d5Shs5w/00443_video.mp4,data/processed/attempt2_standardized_subset/id07164/u9U9d5Shs5w/00443_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/u9U9d5Shs5w/00445_video.mp4,data/processed/attempt2_standardized_subset/id07164/u9U9d5Shs5w/00445_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/u9U9d5Shs5w/00440_video.mp4,data/processed/attempt2_standardized_subset/id07164/u9U9d5Shs5w/00440_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/u9U9d5Shs5w/00446_video.mp4,data/processed/attempt2_standardized_subset/id07164/u9U9d5Shs5w/00446_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/u9U9d5Shs5w/00441_video.mp4,data/processed/attempt2_standardized_subset/id07164/u9U9d5Shs5w/00441_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/u9U9d5Shs5w/00447_video.mp4,data/processed/attempt2_standardized_subset/id07164/u9U9d5Shs5w/00447_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00149_video.mp4,data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00149_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00171_video.mp4,data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00171_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00144_video.mp4,data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00144_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00150_video.mp4,data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00150_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00142_video.mp4,data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00142_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00163_video.mp4,data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00163_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00169_video.mp4,data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00169_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00148_video.mp4,data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00148_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00151_video.mp4,data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00151_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00157_video.mp4,data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00157_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00143_video.mp4,data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00143_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00162_video.mp4,data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00162_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00146_video.mp4,data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00146_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00152_video.mp4,data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00152_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00167_video.mp4,data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00167_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00159_video.mp4,data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00159_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00161_video.mp4,data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00161_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00153_video.mp4,data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00153_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00147_video.mp4,data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00147_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00166_video.mp4,data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00166_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00158_video.mp4,data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00158_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00160_video.mp4,data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00160_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00174_video.mp4,data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00174_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00155_video.mp4,data/processed/attempt2_standardized_subset/id07164/JBZoEUy6AMo/00155_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/LbwMjJEc0xc/00177_video.mp4,data/processed/attempt2_standardized_subset/id07164/LbwMjJEc0xc/00177_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/vPvvT4XUmQ0/00450_video.mp4,data/processed/attempt2_standardized_subset/id07164/vPvvT4XUmQ0/00450_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/vPvvT4XUmQ0/00449_video.mp4,data/processed/attempt2_standardized_subset/id07164/vPvvT4XUmQ0/00449_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/vPvvT4XUmQ0/00451_video.mp4,data/processed/attempt2_standardized_subset/id07164/vPvvT4XUmQ0/00451_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/vPvvT4XUmQ0/00448_video.mp4,data/processed/attempt2_standardized_subset/id07164/vPvvT4XUmQ0/00448_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/vPvvT4XUmQ0/00452_video.mp4,data/processed/attempt2_standardized_subset/id07164/vPvvT4XUmQ0/00452_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/_mzcbXi1Tkk/00262_video.mp4,data/processed/attempt2_standardized_subset/id07164/_mzcbXi1Tkk/00262_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/_mzcbXi1Tkk/00257_video.mp4,data/processed/attempt2_standardized_subset/id07164/_mzcbXi1Tkk/00257_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/_mzcbXi1Tkk/00263_video.mp4,data/processed/attempt2_standardized_subset/id07164/_mzcbXi1Tkk/00263_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/_mzcbXi1Tkk/00256_video.mp4,data/processed/attempt2_standardized_subset/id07164/_mzcbXi1Tkk/00256_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/_mzcbXi1Tkk/00255_video.mp4,data/processed/attempt2_standardized_subset/id07164/_mzcbXi1Tkk/00255_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/_mzcbXi1Tkk/00258_video.mp4,data/processed/attempt2_standardized_subset/id07164/_mzcbXi1Tkk/00258_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/_mzcbXi1Tkk/00259_video.mp4,data/processed/attempt2_standardized_subset/id07164/_mzcbXi1Tkk/00259_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00075_video.mp4,data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00075_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00073_video.mp4,data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00073_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00067_video.mp4,data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00067_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00074_video.mp4,data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00074_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00066_video.mp4,data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00066_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00072_video.mp4,data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00072_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00063_video.mp4,data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00063_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00071_video.mp4,data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00071_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00065_video.mp4,data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00065_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00068_video.mp4,data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00068_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00062_video.mp4,data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00062_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00076_video.mp4,data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00076_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00064_video.mp4,data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00064_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00070_video.mp4,data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00070_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00069_video.mp4,data/processed/attempt2_standardized_subset/id07164/Bj1U5axZS8o/00069_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/fecbm1qqF50/00316_video.mp4,data/processed/attempt2_standardized_subset/id07164/fecbm1qqF50/00316_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/fecbm1qqF50/00313_video.mp4,data/processed/attempt2_standardized_subset/id07164/fecbm1qqF50/00313_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/fecbm1qqF50/00315_video.mp4,data/processed/attempt2_standardized_subset/id07164/fecbm1qqF50/00315_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/fecbm1qqF50/00314_video.mp4,data/processed/attempt2_standardized_subset/id07164/fecbm1qqF50/00314_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/WAkGkc9g3ig/00239_video.mp4,data/processed/attempt2_standardized_subset/id07164/WAkGkc9g3ig/00239_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/WAkGkc9g3ig/00234_video.mp4,data/processed/attempt2_standardized_subset/id07164/WAkGkc9g3ig/00234_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/WAkGkc9g3ig/00232_video.mp4,data/processed/attempt2_standardized_subset/id07164/WAkGkc9g3ig/00232_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/WAkGkc9g3ig/00238_video.mp4,data/processed/attempt2_standardized_subset/id07164/WAkGkc9g3ig/00238_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/WAkGkc9g3ig/00235_video.mp4,data/processed/attempt2_standardized_subset/id07164/WAkGkc9g3ig/00235_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/WAkGkc9g3ig/00233_video.mp4,data/processed/attempt2_standardized_subset/id07164/WAkGkc9g3ig/00233_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/WAkGkc9g3ig/00236_video.mp4,data/processed/attempt2_standardized_subset/id07164/WAkGkc9g3ig/00236_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/WAkGkc9g3ig/00240_video.mp4,data/processed/attempt2_standardized_subset/id07164/WAkGkc9g3ig/00240_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/WAkGkc9g3ig/00237_video.mp4,data/processed/attempt2_standardized_subset/id07164/WAkGkc9g3ig/00237_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/WAkGkc9g3ig/00231_video.mp4,data/processed/attempt2_standardized_subset/id07164/WAkGkc9g3ig/00231_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00383_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00383_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00347_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00347_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00353_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00353_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00372_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00372_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00379_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00379_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00385_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00385_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00358_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00358_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00391_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00391_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00360_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00360_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00388_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00388_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00355_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00355_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00382_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00382_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00352_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00352_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00346_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00346_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00367_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00367_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00373_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00373_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00378_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00378_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00359_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00359_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00390_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00390_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00337_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00337_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00384_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00384_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00375_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00375_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00354_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00354_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00389_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00389_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00340_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00340_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00369_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00369_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00348_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00348_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00381_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00381_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00395_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00395_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00370_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00370_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00351_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00351_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00393_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00393_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00339_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00339_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00343_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00343_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00357_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00357_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00376_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00376_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00362_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00362_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00368_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00368_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00394_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00394_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00349_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00349_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00365_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00365_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00371_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00371_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00350_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00350_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00344_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00344_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00392_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00392_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00386_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00386_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00356_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00356_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00338_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00338_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00342_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00342_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00377_video.mp4,data/processed/attempt2_standardized_subset/id07164/lNnHnakWxj0/00377_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/POZFbSVLvj0/00178_video.mp4,data/processed/attempt2_standardized_subset/id07164/POZFbSVLvj0/00178_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/POZFbSVLvj0/00179_video.mp4,data/processed/attempt2_standardized_subset/id07164/POZFbSVLvj0/00179_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/ClT69zm8lX8/00078_video.mp4,data/processed/attempt2_standardized_subset/id07164/ClT69zm8lX8/00078_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/ClT69zm8lX8/00079_video.mp4,data/processed/attempt2_standardized_subset/id07164/ClT69zm8lX8/00079_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/ClT69zm8lX8/00077_video.mp4,data/processed/attempt2_standardized_subset/id07164/ClT69zm8lX8/00077_audio.wav,id07164
data/processed/attempt2_standardized_subset/id07164/ClT69zm8lX8/00080_video.mp4,data/processed/attempt2_standardized_subset/id07164/ClT69zm8lX8/00080_audio.wav,id07164
