filepath,speaker_id,utterance_id
data/raw/dev/mp4/id06212/fdVF-BfQR8s/00437.mp4,id06212,fdVF-BfQR8s
data/raw/dev/mp4/id06212/fdVF-BfQR8s/00423.mp4,id06212,fdVF-BfQR8s
data/raw/dev/mp4/id06212/fdVF-BfQR8s/00435.mp4,id06212,fdVF-BfQR8s
data/raw/dev/mp4/id06212/fdVF-BfQR8s/00421.mp4,id06212,fdVF-BfQR8s
data/raw/dev/mp4/id06212/fdVF-BfQR8s/00420.mp4,id06212,fdVF-BfQR8s
data/raw/dev/mp4/id06212/fdVF-BfQR8s/00434.mp4,id06212,fdVF-BfQR8s
data/raw/dev/mp4/id06212/fdVF-BfQR8s/00418.mp4,id06212,fdVF-BfQR8s
data/raw/dev/mp4/id06212/fdVF-BfQR8s/00430.mp4,id06212,fdVF-BfQR8s
data/raw/dev/mp4/id06212/fdVF-BfQR8s/00424.mp4,id06212,fdVF-BfQR8s
data/raw/dev/mp4/id06212/fdVF-BfQR8s/00425.mp4,id06212,fdVF-BfQR8s
data/raw/dev/mp4/id06212/fdVF-BfQR8s/00431.mp4,id06212,fdVF-BfQR8s
data/raw/dev/mp4/id06212/fdVF-BfQR8s/00419.mp4,id06212,fdVF-BfQR8s
data/raw/dev/mp4/id06212/fdVF-BfQR8s/00427.mp4,id06212,fdVF-BfQR8s
data/raw/dev/mp4/id06212/fdVF-BfQR8s/00433.mp4,id06212,fdVF-BfQR8s
data/raw/dev/mp4/id06212/fdVF-BfQR8s/00432.mp4,id06212,fdVF-BfQR8s
data/raw/dev/mp4/id06212/fdVF-BfQR8s/00426.mp4,id06212,fdVF-BfQR8s
data/raw/dev/mp4/id06212/fdVF-BfQR8s/00441.mp4,id06212,fdVF-BfQR8s
data/raw/dev/mp4/id06212/fdVF-BfQR8s/00440.mp4,id06212,fdVF-BfQR8s
data/raw/dev/mp4/id06212/fdVF-BfQR8s/00442.mp4,id06212,fdVF-BfQR8s
data/raw/dev/mp4/id06212/fdVF-BfQR8s/00443.mp4,id06212,fdVF-BfQR8s
data/raw/dev/mp4/id06212/fdVF-BfQR8s/00446.mp4,id06212,fdVF-BfQR8s
data/raw/dev/mp4/id06212/fdVF-BfQR8s/00444.mp4,id06212,fdVF-BfQR8s
data/raw/dev/mp4/id06212/fdVF-BfQR8s/00445.mp4,id06212,fdVF-BfQR8s
data/raw/dev/mp4/id06212/yNrNpw7hmcE/00500.mp4,id06212,yNrNpw7hmcE
data/raw/dev/mp4/id06212/yNrNpw7hmcE/00499.mp4,id06212,yNrNpw7hmcE
data/raw/dev/mp4/id06212/yNrNpw7hmcE/00498.mp4,id06212,yNrNpw7hmcE
data/raw/dev/mp4/id06212/yNrNpw7hmcE/00497.mp4,id06212,yNrNpw7hmcE
data/raw/dev/mp4/id06212/kQGEZwr9uj8/00460.mp4,id06212,kQGEZwr9uj8
data/raw/dev/mp4/id06212/kQGEZwr9uj8/00449.mp4,id06212,kQGEZwr9uj8
data/raw/dev/mp4/id06212/kQGEZwr9uj8/00461.mp4,id06212,kQGEZwr9uj8
data/raw/dev/mp4/id06212/kQGEZwr9uj8/00463.mp4,id06212,kQGEZwr9uj8
data/raw/dev/mp4/id06212/kQGEZwr9uj8/00462.mp4,id06212,kQGEZwr9uj8
data/raw/dev/mp4/id06212/kQGEZwr9uj8/00459.mp4,id06212,kQGEZwr9uj8
data/raw/dev/mp4/id06212/kQGEZwr9uj8/00458.mp4,id06212,kQGEZwr9uj8
data/raw/dev/mp4/id06212/kQGEZwr9uj8/00455.mp4,id06212,kQGEZwr9uj8
data/raw/dev/mp4/id06212/kQGEZwr9uj8/00454.mp4,id06212,kQGEZwr9uj8
data/raw/dev/mp4/id06212/kQGEZwr9uj8/00456.mp4,id06212,kQGEZwr9uj8
data/raw/dev/mp4/id06212/kQGEZwr9uj8/00457.mp4,id06212,kQGEZwr9uj8
data/raw/dev/mp4/id06212/kQGEZwr9uj8/00453.mp4,id06212,kQGEZwr9uj8
data/raw/dev/mp4/id06212/kQGEZwr9uj8/00452.mp4,id06212,kQGEZwr9uj8
data/raw/dev/mp4/id06212/kQGEZwr9uj8/00450.mp4,id06212,kQGEZwr9uj8
data/raw/dev/mp4/id06212/kQGEZwr9uj8/00451.mp4,id06212,kQGEZwr9uj8
data/raw/dev/mp4/id06212/1hXF-ule0pw/00007.mp4,id06212,1hXF-ule0pw
data/raw/dev/mp4/id06212/1hXF-ule0pw/00006.mp4,id06212,1hXF-ule0pw
data/raw/dev/mp4/id06212/1hXF-ule0pw/00004.mp4,id06212,1hXF-ule0pw
data/raw/dev/mp4/id06212/1hXF-ule0pw/00010.mp4,id06212,1hXF-ule0pw
data/raw/dev/mp4/id06212/1hXF-ule0pw/00011.mp4,id06212,1hXF-ule0pw
data/raw/dev/mp4/id06212/1hXF-ule0pw/00005.mp4,id06212,1hXF-ule0pw
data/raw/dev/mp4/id06212/1hXF-ule0pw/00001.mp4,id06212,1hXF-ule0pw
data/raw/dev/mp4/id06212/1hXF-ule0pw/00002.mp4,id06212,1hXF-ule0pw
data/raw/dev/mp4/id06212/1hXF-ule0pw/00003.mp4,id06212,1hXF-ule0pw
data/raw/dev/mp4/id06212/1hXF-ule0pw/00008.mp4,id06212,1hXF-ule0pw
data/raw/dev/mp4/id06212/1hXF-ule0pw/00009.mp4,id06212,1hXF-ule0pw
data/raw/dev/mp4/id06212/b-ui9mTPMMY/00394.mp4,id06212,b-ui9mTPMMY
data/raw/dev/mp4/id06212/d_b7fW5T5Z0/00414.mp4,id06212,d_b7fW5T5Z0
data/raw/dev/mp4/id06212/d_b7fW5T5Z0/00411.mp4,id06212,d_b7fW5T5Z0
data/raw/dev/mp4/id06212/d_b7fW5T5Z0/00405.mp4,id06212,d_b7fW5T5Z0
data/raw/dev/mp4/id06212/d_b7fW5T5Z0/00404.mp4,id06212,d_b7fW5T5Z0
data/raw/dev/mp4/id06212/d_b7fW5T5Z0/00410.mp4,id06212,d_b7fW5T5Z0
data/raw/dev/mp4/id06212/d_b7fW5T5Z0/00406.mp4,id06212,d_b7fW5T5Z0
data/raw/dev/mp4/id06212/d_b7fW5T5Z0/00412.mp4,id06212,d_b7fW5T5Z0
data/raw/dev/mp4/id06212/d_b7fW5T5Z0/00413.mp4,id06212,d_b7fW5T5Z0
data/raw/dev/mp4/id06212/d_b7fW5T5Z0/00407.mp4,id06212,d_b7fW5T5Z0
data/raw/dev/mp4/id06212/d_b7fW5T5Z0/00409.mp4,id06212,d_b7fW5T5Z0
data/raw/dev/mp4/id06212/d_b7fW5T5Z0/00408.mp4,id06212,d_b7fW5T5Z0
data/raw/dev/mp4/id06212/QrJhDDJnVyI/00338.mp4,id06212,QrJhDDJnVyI
data/raw/dev/mp4/id06212/QrJhDDJnVyI/00328.mp4,id06212,QrJhDDJnVyI
data/raw/dev/mp4/id06212/QrJhDDJnVyI/00329.mp4,id06212,QrJhDDJnVyI
data/raw/dev/mp4/id06212/QrJhDDJnVyI/00327.mp4,id06212,QrJhDDJnVyI
data/raw/dev/mp4/id06212/QrJhDDJnVyI/00333.mp4,id06212,QrJhDDJnVyI
data/raw/dev/mp4/id06212/QrJhDDJnVyI/00332.mp4,id06212,QrJhDDJnVyI
data/raw/dev/mp4/id06212/QrJhDDJnVyI/00326.mp4,id06212,QrJhDDJnVyI
data/raw/dev/mp4/id06212/QrJhDDJnVyI/00330.mp4,id06212,QrJhDDJnVyI
data/raw/dev/mp4/id06212/QrJhDDJnVyI/00324.mp4,id06212,QrJhDDJnVyI
data/raw/dev/mp4/id06212/QrJhDDJnVyI/00325.mp4,id06212,QrJhDDJnVyI
data/raw/dev/mp4/id06212/QrJhDDJnVyI/00331.mp4,id06212,QrJhDDJnVyI
data/raw/dev/mp4/id06212/QrJhDDJnVyI/00335.mp4,id06212,QrJhDDJnVyI
data/raw/dev/mp4/id06212/QrJhDDJnVyI/00321.mp4,id06212,QrJhDDJnVyI
data/raw/dev/mp4/id06212/QrJhDDJnVyI/00320.mp4,id06212,QrJhDDJnVyI
data/raw/dev/mp4/id06212/QrJhDDJnVyI/00334.mp4,id06212,QrJhDDJnVyI
data/raw/dev/mp4/id06212/QrJhDDJnVyI/00322.mp4,id06212,QrJhDDJnVyI
data/raw/dev/mp4/id06212/QrJhDDJnVyI/00336.mp4,id06212,QrJhDDJnVyI
data/raw/dev/mp4/id06212/QrJhDDJnVyI/00337.mp4,id06212,QrJhDDJnVyI
data/raw/dev/mp4/id06212/QrJhDDJnVyI/00323.mp4,id06212,QrJhDDJnVyI
data/raw/dev/mp4/id06212/lXEupeEMwyw/00466.mp4,id06212,lXEupeEMwyw
data/raw/dev/mp4/id06212/lXEupeEMwyw/00467.mp4,id06212,lXEupeEMwyw
data/raw/dev/mp4/id06212/lXEupeEMwyw/00465.mp4,id06212,lXEupeEMwyw
data/raw/dev/mp4/id06212/lXEupeEMwyw/00464.mp4,id06212,lXEupeEMwyw
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00070.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00064.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00058.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00104.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00105.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00059.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00065.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00071.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00098.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00067.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00073.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00107.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00106.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00072.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00066.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00099.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00089.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00062.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00076.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00102.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00103.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00077.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00063.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00088.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00049.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00075.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00061.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00101.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00100.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00060.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00074.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00048.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00038.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00039.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00037.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00092.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00086.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00051.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00045.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00079.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00078.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00044.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00050.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00087.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00093.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00085.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00091.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00046.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00052.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00053.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00047.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00090.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00084.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00080.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00094.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00043.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00057.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00056.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00042.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00095.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00081.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00097.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00083.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00068.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00054.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00040.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00108.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00109.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00041.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00055.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00069.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00082.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/5jMoa6nWUxI/00096.mp4,id06212,5jMoa6nWUxI
data/raw/dev/mp4/id06212/fuX7FlddCRg/00448.mp4,id06212,fuX7FlddCRg
data/raw/dev/mp4/id06212/fuX7FlddCRg/00447.mp4,id06212,fuX7FlddCRg
data/raw/dev/mp4/id06212/HxFHQd-rj0A/00259.mp4,id06212,HxFHQd-rj0A
data/raw/dev/mp4/id06212/WHGgemFj8Qk/00349.mp4,id06212,WHGgemFj8Qk
data/raw/dev/mp4/id06212/WHGgemFj8Qk/00350.mp4,id06212,WHGgemFj8Qk
data/raw/dev/mp4/id06212/WHGgemFj8Qk/00351.mp4,id06212,WHGgemFj8Qk
data/raw/dev/mp4/id06212/6nAMzLqRP0A/00110.mp4,id06212,6nAMzLqRP0A
data/raw/dev/mp4/id06212/6nAMzLqRP0A/00111.mp4,id06212,6nAMzLqRP0A
data/raw/dev/mp4/id06212/6nAMzLqRP0A/00113.mp4,id06212,6nAMzLqRP0A
data/raw/dev/mp4/id06212/6nAMzLqRP0A/00112.mp4,id06212,6nAMzLqRP0A
data/raw/dev/mp4/id06212/6nAMzLqRP0A/00115.mp4,id06212,6nAMzLqRP0A
data/raw/dev/mp4/id06212/6nAMzLqRP0A/00114.mp4,id06212,6nAMzLqRP0A
data/raw/dev/mp4/id06212/BDOQTMACaMw/00244.mp4,id06212,BDOQTMACaMw
data/raw/dev/mp4/id06212/BDOQTMACaMw/00245.mp4,id06212,BDOQTMACaMw
data/raw/dev/mp4/id06212/BDOQTMACaMw/00242.mp4,id06212,BDOQTMACaMw
data/raw/dev/mp4/id06212/BDOQTMACaMw/00243.mp4,id06212,BDOQTMACaMw
data/raw/dev/mp4/id05401/2f-ouI_SuSY/00013.mp4,id05401,2f-ouI_SuSY
data/raw/dev/mp4/id05401/bdESF2Ksucw/00288.mp4,id05401,bdESF2Ksucw
data/raw/dev/mp4/id05401/bdESF2Ksucw/00289.mp4,id05401,bdESF2Ksucw
data/raw/dev/mp4/id05401/bdESF2Ksucw/00284.mp4,id05401,bdESF2Ksucw
data/raw/dev/mp4/id05401/bdESF2Ksucw/00285.mp4,id05401,bdESF2Ksucw
data/raw/dev/mp4/id05401/bdESF2Ksucw/00287.mp4,id05401,bdESF2Ksucw
data/raw/dev/mp4/id05401/bdESF2Ksucw/00286.mp4,id05401,bdESF2Ksucw
data/raw/dev/mp4/id05401/bdESF2Ksucw/00282.mp4,id05401,bdESF2Ksucw
data/raw/dev/mp4/id05401/bdESF2Ksucw/00283.mp4,id05401,bdESF2Ksucw
data/raw/dev/mp4/id05401/bdESF2Ksucw/00281.mp4,id05401,bdESF2Ksucw
data/raw/dev/mp4/id05401/Fldq8qQzRDc/00132.mp4,id05401,Fldq8qQzRDc
data/raw/dev/mp4/id05401/Fldq8qQzRDc/00133.mp4,id05401,Fldq8qQzRDc
data/raw/dev/mp4/id05401/Fldq8qQzRDc/00134.mp4,id05401,Fldq8qQzRDc
data/raw/dev/mp4/id05401/lxEodEAbMAI/00428.mp4,id05401,lxEodEAbMAI
data/raw/dev/mp4/id05401/lxEodEAbMAI/00422.mp4,id05401,lxEodEAbMAI
data/raw/dev/mp4/id05401/lxEodEAbMAI/00423.mp4,id05401,lxEodEAbMAI
data/raw/dev/mp4/id05401/lxEodEAbMAI/00424.mp4,id05401,lxEodEAbMAI
data/raw/dev/mp4/id05401/lxEodEAbMAI/00425.mp4,id05401,lxEodEAbMAI
data/raw/dev/mp4/id05401/lxEodEAbMAI/00427.mp4,id05401,lxEodEAbMAI
data/raw/dev/mp4/id05401/lxEodEAbMAI/00426.mp4,id05401,lxEodEAbMAI
data/raw/dev/mp4/id05401/h-H74gABk2o/00304.mp4,id05401,h-H74gABk2o
data/raw/dev/mp4/id05401/EOP08yUhmhs/00113.mp4,id05401,EOP08yUhmhs
data/raw/dev/mp4/id05401/EOP08yUhmhs/00116.mp4,id05401,EOP08yUhmhs
data/raw/dev/mp4/id05401/EOP08yUhmhs/00117.mp4,id05401,EOP08yUhmhs
data/raw/dev/mp4/id05401/EOP08yUhmhs/00115.mp4,id05401,EOP08yUhmhs
data/raw/dev/mp4/id05401/EOP08yUhmhs/00114.mp4,id05401,EOP08yUhmhs
data/raw/dev/mp4/id05401/EOP08yUhmhs/00119.mp4,id05401,EOP08yUhmhs
data/raw/dev/mp4/id05401/EOP08yUhmhs/00118.mp4,id05401,EOP08yUhmhs
data/raw/dev/mp4/id05401/t8DZeCYSeOo/00474.mp4,id05401,t8DZeCYSeOo
data/raw/dev/mp4/id05401/t8DZeCYSeOo/00475.mp4,id05401,t8DZeCYSeOo
data/raw/dev/mp4/id05401/t8DZeCYSeOo/00477.mp4,id05401,t8DZeCYSeOo
data/raw/dev/mp4/id05401/t8DZeCYSeOo/00476.mp4,id05401,t8DZeCYSeOo
data/raw/dev/mp4/id05401/t8DZeCYSeOo/00472.mp4,id05401,t8DZeCYSeOo
data/raw/dev/mp4/id05401/t8DZeCYSeOo/00473.mp4,id05401,t8DZeCYSeOo
data/raw/dev/mp4/id05401/t8DZeCYSeOo/00471.mp4,id05401,t8DZeCYSeOo
data/raw/dev/mp4/id05401/TI30-fwJzQA/00205.mp4,id05401,TI30-fwJzQA
data/raw/dev/mp4/id05401/TI30-fwJzQA/00199.mp4,id05401,TI30-fwJzQA
data/raw/dev/mp4/id05401/TI30-fwJzQA/00204.mp4,id05401,TI30-fwJzQA
data/raw/dev/mp4/id05401/TI30-fwJzQA/00206.mp4,id05401,TI30-fwJzQA
data/raw/dev/mp4/id05401/TI30-fwJzQA/00203.mp4,id05401,TI30-fwJzQA
data/raw/dev/mp4/id05401/TI30-fwJzQA/00202.mp4,id05401,TI30-fwJzQA
data/raw/dev/mp4/id05401/TI30-fwJzQA/00200.mp4,id05401,TI30-fwJzQA
data/raw/dev/mp4/id05401/TI30-fwJzQA/00201.mp4,id05401,TI30-fwJzQA
data/raw/dev/mp4/id05401/y5jhD8ekqEw/00488.mp4,id05401,y5jhD8ekqEw
data/raw/dev/mp4/id05401/y5jhD8ekqEw/00489.mp4,id05401,y5jhD8ekqEw
data/raw/dev/mp4/id05401/y5jhD8ekqEw/00496.mp4,id05401,y5jhD8ekqEw
data/raw/dev/mp4/id05401/y5jhD8ekqEw/00497.mp4,id05401,y5jhD8ekqEw
data/raw/dev/mp4/id05401/y5jhD8ekqEw/00495.mp4,id05401,y5jhD8ekqEw
data/raw/dev/mp4/id05401/y5jhD8ekqEw/00494.mp4,id05401,y5jhD8ekqEw
data/raw/dev/mp4/id05401/y5jhD8ekqEw/00490.mp4,id05401,y5jhD8ekqEw
data/raw/dev/mp4/id05401/y5jhD8ekqEw/00491.mp4,id05401,y5jhD8ekqEw
data/raw/dev/mp4/id05401/y5jhD8ekqEw/00487.mp4,id05401,y5jhD8ekqEw
data/raw/dev/mp4/id05401/y5jhD8ekqEw/00493.mp4,id05401,y5jhD8ekqEw
data/raw/dev/mp4/id05401/y5jhD8ekqEw/00492.mp4,id05401,y5jhD8ekqEw
data/raw/dev/mp4/id05401/y5jhD8ekqEw/00486.mp4,id05401,y5jhD8ekqEw
data/raw/dev/mp4/id05401/XzDPPNCsjk8/00272.mp4,id05401,XzDPPNCsjk8
data/raw/dev/mp4/id05401/XzDPPNCsjk8/00266.mp4,id05401,XzDPPNCsjk8
data/raw/dev/mp4/id05401/XzDPPNCsjk8/00267.mp4,id05401,XzDPPNCsjk8
data/raw/dev/mp4/id05401/XzDPPNCsjk8/00273.mp4,id05401,XzDPPNCsjk8
data/raw/dev/mp4/id05401/XzDPPNCsjk8/00265.mp4,id05401,XzDPPNCsjk8
data/raw/dev/mp4/id05401/XzDPPNCsjk8/00271.mp4,id05401,XzDPPNCsjk8
data/raw/dev/mp4/id05401/XzDPPNCsjk8/00270.mp4,id05401,XzDPPNCsjk8
data/raw/dev/mp4/id05401/XzDPPNCsjk8/00264.mp4,id05401,XzDPPNCsjk8
data/raw/dev/mp4/id05401/XzDPPNCsjk8/00261.mp4,id05401,XzDPPNCsjk8
data/raw/dev/mp4/id05401/XzDPPNCsjk8/00263.mp4,id05401,XzDPPNCsjk8
data/raw/dev/mp4/id05401/XzDPPNCsjk8/00262.mp4,id05401,XzDPPNCsjk8
data/raw/dev/mp4/id05401/XzDPPNCsjk8/00269.mp4,id05401,XzDPPNCsjk8
data/raw/dev/mp4/id05401/XzDPPNCsjk8/00268.mp4,id05401,XzDPPNCsjk8
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00070.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00064.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00058.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00104.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00110.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00111.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00105.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00059.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00065.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00071.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00098.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00067.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00073.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00107.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00106.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00112.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00072.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00066.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00099.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00089.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00062.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00076.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00102.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00103.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00077.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00063.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00088.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00075.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00061.mp4,id05401,CyM0-c4F3tE
data/raw/dev/mp4/id05401/CyM0-c4F3tE/00101.mp4,id05401,CyM0-c4F3tE
